Zona,Escolaridade,Gênero,Faixa etária,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
1,LÊ E ESCREVE,MASCULINO,35 a 39 anos,23,23,1,0,2,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,40 a 44 anos,27,24,"0,8889",0,0,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,45 a 49 anos,18,16,"0,8889",1,1,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,50 a 54 anos,41,35,"0,8537",0,1,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,55 a 59 anos,72,67,"0,9306",0,2,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,60 a 64 anos,67,65,"0,9701",0,1,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,65 a 69 anos,62,61,"0,9839",0,1,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,70 a 74 anos,40,40,1,0,1,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,75 a 79 anos,16,16,1,0,1,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,80 a 84 anos,11,11,1,0,0,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,85 a 89 anos,2,2,1,0,0,2022-07-11 22:32:34
1,LÊ E ESCREVE,MASCULINO,90 a 94 anos,2,1,"0,5",0,1,2022-07-11 22:32:34
1,NÃO INFORMADO,FEMININO,90 a 94 anos,1,0,0,0,1,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,100 anos ou mais,2,2,1,0,0,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,21 a 24 anos,21,18,"0,8571",0,0,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,25 a 29 anos,480,451,"0,9396",2,0,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,30 a 34 anos,1756,1694,"0,9647",1,1,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,35 a 39 anos,2370,2320,"0,9789",1,11,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,40 a 44 anos,2448,2402,"0,9812",0,6,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,45 a 49 anos,1895,1862,"0,9826",0,3,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,50 a 54 anos,1764,1740,"0,9864",1,5,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,55 a 59 anos,1990,1967,"0,9884",0,12,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,60 a 64 anos,1953,1941,"0,9939",0,14,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,65 a 69 anos,1649,1639,"0,9939",0,30,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,70 a 74 anos,1379,1372,"0,9949",0,41,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,75 a 79 anos,910,899,"0,9879",0,30,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,80 a 84 anos,521,512,"0,9827",0,14,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,85 a 89 anos,261,257,"0,9847",0,15,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,90 a 94 anos,88,85,"0,9659",0,3,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,FEMININO,95 a 99 anos,21,20,"0,9524",0,6,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,21 a 24 anos,25,19,"0,76",0,0,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,25 a 29 anos,331,298,"0,9003",1,2,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,30 a 34 anos,1292,1245,"0,9636",0,2,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,35 a 39 anos,1791,1739,"0,971",0,8,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,40 a 44 anos,1818,1764,"0,9703",1,9,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,45 a 49 anos,1421,1395,"0,9817",0,9,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,50 a 54 anos,1167,1139,"0,976",0,6,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,55 a 59 anos,1294,1268,"0,9799",0,5,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,60 a 64 anos,1240,1226,"0,9887",0,9,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,65 a 69 anos,1064,1056,"0,9925",0,18,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,70 a 74 anos,906,899,"0,9923",0,17,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,75 a 79 anos,602,591,"0,9817",0,20,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,80 a 84 anos,327,322,"0,9847",0,9,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,85 a 89 anos,175,174,"0,9943",0,7,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,90 a 94 anos,61,60,"0,9836",0,2,2022-07-11 22:32:34
1,SUPERIOR COMPLETO,MASCULINO,95 a 99 anos,16,16,1,0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,17 anos,3,0,0,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,18 anos,21,0,0,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,19 anos,64,2,"0,0313",0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,20 anos,77,25,"0,3247",0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,21 a 24 anos,439,393,"0,8952",2,4,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,25 a 29 anos,1134,1114,"0,9824",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,30 a 34 anos,532,523,"0,9831",0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,35 a 39 anos,319,307,"0,9624",1,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,40 a 44 anos,281,275,"0,9786",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,45 a 49 anos,202,192,"0,9505",0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,50 a 54 anos,175,171,"0,9771",0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,55 a 59 anos,230,225,"0,9783",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,60 a 64 anos,227,226,"0,9956",0,3,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,65 a 69 anos,175,173,"0,9886",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,70 a 74 anos,115,115,1,0,5,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,75 a 79 anos,61,61,1,0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,80 a 84 anos,33,31,"0,9394",0,4,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,85 a 89 anos,11,11,1,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,FEMININO,90 a 94 anos,2,2,1,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,17 anos,2,0,0,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,18 anos,21,0,0,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,19 anos,46,4,"0,087",0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,20 anos,52,17,"0,3269",0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,21 a 24 anos,349,310,"0,8883",0,3,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,25 a 29 anos,1016,996,"0,9803",1,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,30 a 34 anos,530,511,"0,9642",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,35 a 39 anos,375,362,"0,9653",1,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,40 a 44 anos,315,305,"0,9683",1,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,45 a 49 anos,174,164,"0,9425",0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,50 a 54 anos,163,153,"0,9387",0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,55 a 59 anos,219,212,"0,968",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,60 a 64 anos,196,188,"0,9592",0,2,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,65 a 69 anos,168,166,"0,9881",0,5,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,70 a 74 anos,121,118,"0,9752",0,3,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,75 a 79 anos,51,50,"0,9804",0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,80 a 84 anos,17,17,1,0,0,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,85 a 89 anos,8,7,"0,875",0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,90 a 94 anos,3,3,1,0,1,2022-07-11 22:32:34
1,SUPERIOR INCOMPLETO,MASCULINO,95 a 99 anos,1,1,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,21 a 24 anos,1,0,0,0,1,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,25 a 29 anos,4,3,"0,75",0,3,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,30 a 34 anos,4,3,"0,75",0,2,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,35 a 39 anos,2,2,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,40 a 44 anos,5,5,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,45 a 49 anos,8,8,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,50 a 54 anos,20,19,"0,95",0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,55 a 59 anos,21,20,"0,9524",0,4,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,60 a 64 anos,35,31,"0,8857",0,2,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,65 a 69 anos,58,49,"0,8448",0,5,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,70 a 74 anos,53,53,1,0,5,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,75 a 79 anos,32,32,1,0,1,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,80 a 84 anos,16,16,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,85 a 89 anos,11,11,1,0,1,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,90 a 94 anos,4,4,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,FEMININO,95 a 99 anos,1,1,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,17 anos,1,0,0,0,1,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,21 a 24 anos,6,3,"0,5",0,1,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,25 a 29 anos,7,6,"0,8571",0,3,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,30 a 34 anos,9,8,"0,8889",0,5,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,35 a 39 anos,12,10,"0,8333",0,2,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,40 a 44 anos,6,4,"0,6667",0,1,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,45 a 49 anos,14,11,"0,7857",0,3,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,50 a 54 anos,17,12,"0,7059",0,0,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,55 a 59 anos,20,18,"0,9",0,1,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,60 a 64 anos,18,16,"0,8889",0,4,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,65 a 69 anos,18,16,"0,8889",0,2,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,70 a 74 anos,15,15,1,0,1,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,75 a 79 anos,7,7,1,0,0,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,80 a 84 anos,2,2,1,0,1,2022-07-11 22:32:34
2,ANALFABETO,MASCULINO,85 a 89 anos,3,3,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,100 anos ou mais,3,3,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,16 anos,13,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,17 anos,14,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,18 anos,13,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,19 anos,8,2,"0,25",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,20 anos,12,3,"0,25",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,21 a 24 anos,55,48,"0,8727",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,25 a 29 anos,76,76,1,0,3,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,30 a 34 anos,76,74,"0,9737",1,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,35 a 39 anos,90,87,"0,9667",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,40 a 44 anos,158,154,"0,9747",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,45 a 49 anos,171,170,"0,9942",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,50 a 54 anos,201,197,"0,9801",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,55 a 59 anos,256,251,"0,9805",0,3,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,60 a 64 anos,249,246,"0,988",0,2,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,65 a 69 anos,211,205,"0,9716",0,2,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,70 a 74 anos,184,184,1,0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,75 a 79 anos,85,85,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,80 a 84 anos,76,75,"0,9868",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,85 a 89 anos,28,28,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,90 a 94 anos,21,19,"0,9048",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,FEMININO,95 a 99 anos,4,4,1,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,16 anos,5,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,17 anos,12,0,0,1,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,18 anos,9,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,19 anos,9,4,"0,4444",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,20 anos,11,3,"0,2727",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,21 a 24 anos,50,44,"0,88",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,25 a 29 anos,89,87,"0,9775",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,30 a 34 anos,110,108,"0,9818",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,35 a 39 anos,152,145,"0,9539",0,2,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,40 a 44 anos,182,179,"0,9835",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,45 a 49 anos,187,181,"0,9679",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,50 a 54 anos,204,198,"0,9706",0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,55 a 59 anos,258,251,"0,9729",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,60 a 64 anos,256,252,"0,9844",0,6,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,65 a 69 anos,187,183,"0,9786",0,7,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,70 a 74 anos,112,112,1,0,5,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,75 a 79 anos,58,58,1,0,3,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,80 a 84 anos,31,31,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,85 a 89 anos,10,10,1,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,90 a 94 anos,3,3,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,16 anos,16,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,17 anos,15,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,18 anos,24,2,"0,0833",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,19 anos,31,13,"0,4194",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,20 anos,18,9,"0,5",0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,21 a 24 anos,302,272,"0,9007",0,2,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,25 a 29 anos,351,336,"0,9573",0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,30 a 34 anos,283,272,"0,9611",0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,35 a 39 anos,389,376,"0,9666",0,6,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,40 a 44 anos,542,533,"0,9834",0,6,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,45 a 49 anos,656,647,"0,9863",0,2,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,50 a 54 anos,707,698,"0,9873",0,10,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,55 a 59 anos,742,735,"0,9906",0,8,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,60 a 64 anos,680,673,"0,9897",0,10,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,65 a 69 anos,562,556,"0,9893",0,15,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,70 a 74 anos,502,500,"0,996",0,18,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,75 a 79 anos,230,229,"0,9957",0,8,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,80 a 84 anos,126,126,1,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,85 a 89 anos,78,77,"0,9872",0,6,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,90 a 94 anos,24,21,"0,875",0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,95 a 99 anos,4,4,1,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,16 anos,16,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,17 anos,30,0,0,0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,18 anos,26,0,0,0,0,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,19 anos,36,15,"0,4167",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,20 anos,35,21,"0,6",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,21 a 24 anos,328,294,"0,8963",0,5,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,25 a 29 anos,438,410,"0,9361",0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,30 a 34 anos,345,322,"0,9333",0,5,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,35 a 39 anos,457,437,"0,9562",0,5,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,40 a 44 anos,536,512,"0,9552",0,6,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,45 a 49 anos,603,573,"0,9502",0,8,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,50 a 54 anos,707,680,"0,9618",0,11,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,55 a 59 anos,588,569,"0,9677",0,10,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,60 a 64 anos,490,482,"0,9837",0,9,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,65 a 69 anos,348,341,"0,9799",0,12,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,70 a 74 anos,276,275,"0,9964",0,19,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,75 a 79 anos,125,125,1,0,4,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,80 a 84 anos,45,45,1,0,2,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,85 a 89 anos,21,20,"0,9524",0,1,2022-07-11 22:32:34
2,ENSINO FUNDAMENTAL INCOMPLETO,MASCULINO,90 a 94 anos,8,8,1,0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,16 anos,5,0,0,1,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,17 anos,11,0,0,0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,18 anos,140,3,"0,0214",1,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,19 anos,183,6,"0,0328",0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,20 anos,225,66,"0,2933",1,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,21 a 24 anos,1062,957,"0,9011",1,2,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,25 a 29 anos,1658,1625,"0,9801",2,1,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,30 a 34 anos,1471,1449,"0,985",0,5,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,35 a 39 anos,2020,1995,"0,9876",1,7,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,40 a 44 anos,2186,2161,"0,9886",1,3,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,45 a 49 anos,1861,1843,"0,9903",1,10,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,50 a 54 anos,1663,1653,"0,994",0,4,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,55 a 59 anos,1592,1579,"0,9918",0,6,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,60 a 64 anos,1358,1346,"0,9912",0,9,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,65 a 69 anos,979,973,"0,9939",0,33,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,70 a 74 anos,677,675,"0,997",0,25,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,75 a 79 anos,338,336,"0,9941",0,12,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,80 a 84 anos,197,192,"0,9746",0,4,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,85 a 89 anos,98,95,"0,9694",0,4,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,90 a 94 anos,32,31,"0,9688",0,3,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,FEMININO,95 a 99 anos,5,5,1,0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,MASCULINO,16 anos,2,0,0,0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,MASCULINO,17 anos,10,0,0,0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,MASCULINO,18 anos,108,1,"0,0093",0,0,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,MASCULINO,19 anos,153,4,"0,0261",0,1,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,MASCULINO,20 anos,143,47,"0,3287",1,2,2022-07-11 22:32:34
2,ENSINO MÉDIO COMPLETO,MASCULINO,21 a 24 anos,747,647,"0,8661",0,2,2022-07-11 22:32:34
